Params: 	299
Performance: 	0.9398760904134746
Term	Coefficient	Standard Error	p-value	95% CI lower	95% CI upper
5,9,12	-0.004683415622233079	0.0026372336816072694	0.07583245136836829	-0.014619856877394881	0.005253025632928723
5,10,11	-0.0031011440371926328	0.0026372336816072694	0.2397053864086851	-0.013037585292354435	0.006835297217969169
5,10,12	0.0024370875243077163	0.0026372336816072694	0.3554890510620887	-0.007499353730854086	0.012373528779469518
5,11,12	0.0011029835622368839	0.00263723368160727	0.6757989233310928	-0.008833457692924918	0.011039424817398686
6,7,8	-0.008105769189636743	0.0026372336816072694	0.002130030202566245	-0.018042210444798545	0.0018306720655250595
6,7,9	-0.0021682101436859332	0.00263723368160727	0.41104132687316	-0.012104651398847735	0.007768231111475869
6,7,10	-0.0009192320123291853	0.0026372336816072694	0.727439601562233	-0.010855673267490987	0.009017209242832617
6,7,11	0.008828448943588595	0.0026372336816072694	0.0008230306119904444	-0.0011079923115732068	0.018764890198750397
6,7,12	0.0028152846069077592	0.0026372336816072694	0.285807536600488	-0.0071211566482540425	0.012751725862069562
6,8,9	-0.0039800688545341065	0.0026372336816072694	0.13133516650844473	-0.013916510109695909	0.005956372400627696
6,8,10	-0.0051727488695958515	0.0026372336816072694	0.0499018693924173	-0.015109190124757654	0.004763692385565951
6,8,11	-0.0014752040236069939	0.0026372336816072694	0.5759384409195072	-0.011411645278768796	0.008461237231554808
6,8,12	-0.0036621016537406095	0.00263723368160727	0.16503137155519731	-0.013598542908902412	0.006274339601421193
6,9,10	0.00038349601004964914	0.0026372336816072694	0.8843901401875695	-0.009552945245112153	0.010319937265211451
6,9,11	-0.0010935165298601654	0.0026372336816072694	0.6784250112750527	-0.011029957785021968	0.008842924725301637
6,9,12	-0.0011145650679296086	0.0026372336816072694	0.6725916573401431	-0.01105100632309141	0.008821876187232194
6,10,11	0.004077826520261778	0.0026372336816072694	0.12212717866820817	-0.005858614734900024	0.01401426777542358
6,10,12	0.002540360911116611	0.0026372336816072694	0.3354747509140231	-0.007396080344045191	0.012476802166278413
6,11,12	0.0012017504128573817	0.0026372336816072694	0.648641863492396	-0.00873469084230442	0.011138191668019184
7,8,9	0.012049163703654206	0.0026372336816072694	5.059543450513132e-06	0.002112722448492404	0.021985604958816008
7,8,10	0.01008269462047411	0.0026372336816072694	0.0001338388112151419	0.00014625336531230715	0.02001913587563591
7,8,11	0.0006542272464913571	0.0026372336816072694	0.8040911127633567	-0.009282214008670445	0.01059066850165316
7,8,12	0.031237622052522687	0.0026372336816072694	8.255796914679705e-32	0.021301180797360885	0.041174063307684486
7,9,10	0.004566622626741082	0.0026372336816072694	0.08342678629858989	-0.00536981862842072	0.014503063881902884
7,9,11	0.004232102895875651	0.0026372336816072694	0.10863181791788948	-0.005704338359286151	0.014168544151037453
7,9,12	-0.008974983466602495	0.0026372336816072694	0.0006729563547404409	-0.018911424721764297	0.000961457788559307
7,10,11	-0.004484651457623182	0.00263723368160727	0.08911626964925251	-0.014421092712784984	0.0054517897975386205
7,10,12	-0.001638709119071215	0.0026372336816072694	0.5343907075217578	-0.011575150374233017	0.008297732136090587
7,11,12	0.0033153236225075874	0.00263723368160727	0.208786900424095	-0.006621117632654215	0.01325176487766939
8,9,10	-0.0031740760525820894	0.0026372336816072694	0.22883367949405556	-0.013110517307743891	0.006762365202579713
8,9,11	0.008533644297910606	0.0026372336816072694	0.001223298471139827	-0.0014027969572511963	0.018470085553072408
8,9,12	0.002107318367694455	0.0026372336816072694	0.42430331051758596	-0.007829122887467347	0.012043759622856257
8,10,11	-6.449632212395667e-05	0.0026372336816072694	0.9804901243396091	-0.010000937577285759	0.009871944933037845
8,10,12	-0.00010500535532381033	0.0026372336816072694	0.9682415328711417	-0.010041446610485612	0.009831435899837992
8,11,12	-0.0038962573248912113	0.0026372336816072694	0.13965054033571234	-0.013832698580053013	0.006040183930270591
9,10,11	0.0008974889056005825	0.0026372336816072694	0.7336385117334692	-0.00903895234956122	0.010833930160762385
9,10,12	0.005052525801587313	0.00263723368160727	0.055460094649427624	-0.0048839154535744896	0.014988967056749115
9,11,12	-0.003996381820986003	0.0026372336816072694	0.12976225501719515	-0.013932823076147806	0.005940059434175799
10,11,12	0.0009094541003838103	0.00263723368160727	0.7302250825350611	-0.009026987154777993	0.010845895355545612
